,vwc,month,dagger,date,time
5165,0.357827789,oct,f3,22.10.2023,16:30:00
5166,0.357524817,oct,f3,22.10.2023,16:45:00
5167,0.357390351,oct,f3,22.10.2023,17:00:00
5168,0.35707031,oct,f3,22.10.2023,17:15:00
5169,0.356952882,oct,f3,22.10.2023,17:30:00
5170,0.356632796,oct,f3,22.10.2023,17:45:00
5171,0.356498324,oct,f3,22.10.2023,18:00:00
5172,0.356161117,oct,f3,22.10.2023,18:15:00
5173,0.356026635,oct,f3,22.10.2023,18:30:00
5174,0.356043707,oct,f3,22.10.2023,18:45:00
5175,0.355892155,oct,f3,22.10.2023,19:00:00
5176,0.355740597,oct,f3,22.10.2023,19:15:00
5177,0.35577476,oct,f3,22.10.2023,19:30:00
5178,0.355623204,oct,f3,22.10.2023,19:45:00
5179,0.355454552,oct,f3,22.10.2023,20:00:00
5180,0.355100096,oct,f3,22.10.2023,20:15:00
5181,0.355134298,oct,f3,22.10.2023,20:30:00
5182,0.354982707,oct,f3,22.10.2023,20:45:00
5183,0.35483111,oct,f3,22.10.2023,21:00:00
5184,0.354679506,oct,f3,22.10.2023,21:15:00
5185,0.354713736,oct,f3,22.10.2023,21:30:00
5186,0.354747965,oct,f3,22.10.2023,21:45:00
5187,0.354579254,oct,f3,22.10.2023,22:00:00
5188,0.354596373,oct,f3,22.10.2023,22:15:00
5189,0.354630611,oct,f3,22.10.2023,22:30:00
5190,0.354444776,oct,f3,22.10.2023,22:45:00
5191,0.354479023,oct,f3,22.10.2023,23:00:00
5192,0.354496146,oct,f3,22.10.2023,23:15:00
5193,0.354327428,oct,f3,22.10.2023,23:30:00
5194,0.354344556,oct,f3,22.10.2023,23:45:00
5195,0.354175827,oct,f3,23.10.2023,00:00:00
5196,0.354395939,oct,f3,23.10.2023,00:15:00
5197,0.354395939,oct,f3,23.10.2023,00:30:00
5198,0.354413066,oct,f3,23.10.2023,00:45:00
5199,0.354430193,oct,f3,23.10.2023,01:00:00
5200,0.35163988,oct,f3,23.10.2023,01:15:00
5201,0.351284605,oct,f3,23.10.2023,01:30:00
5202,0.351301821,oct,f3,23.10.2023,01:45:00
5203,0.351301821,oct,f3,23.10.2023,02:00:00
5204,0.350963696,oct,f3,23.10.2023,02:15:00
5205,0.350963696,oct,f3,23.10.2023,02:30:00
5206,0.350998146,oct,f3,23.10.2023,02:45:00
5207,0.350998146,oct,f3,23.10.2023,03:00:00
5208,0.350846299,oct,f3,23.10.2023,03:15:00
5209,0.350846299,oct,f3,23.10.2023,03:30:00
5210,0.35104982,oct,f3,23.10.2023,03:45:00
5211,0.350694446,oct,f3,23.10.2023,04:00:00
5212,0.350880758,oct,f3,23.10.2023,04:15:00
5213,0.350897987,oct,f3,23.10.2023,04:30:00
5214,0.351101491,oct,f3,23.10.2023,04:45:00
5215,0.350915216,oct,f3,23.10.2023,05:00:00
5216,0.350728915,oct,f3,23.10.2023,05:15:00
5217,0.350932445,oct,f3,23.10.2023,05:30:00
5218,0.351135938,oct,f3,23.10.2023,05:45:00
5219,0.350949673,oct,f3,23.10.2023,06:00:00
5220,0.350949673,oct,f3,23.10.2023,06:15:00
5221,0.350949673,oct,f3,23.10.2023,06:30:00
5222,0.350966902,oct,f3,23.10.2023,06:45:00
5223,0.350949673,oct,f3,23.10.2023,07:00:00
5224,0.350966902,oct,f3,23.10.2023,07:15:00
5225,0.352084061,oct,f3,23.10.2023,07:30:00
5226,0.352066864,oct,f3,23.10.2023,07:45:00
5227,0.35225297,oct,f3,23.10.2023,08:00:00
5228,0.35225297,oct,f3,23.10.2023,08:15:00
5229,0.352776778,oct,f3,23.10.2023,08:30:00
5230,0.352962788,oct,f3,23.10.2023,08:45:00
5231,0.353486351,oct,f3,23.10.2023,09:00:00
5232,0.354009738,oct,f3,23.10.2023,09:15:00
5233,0.354127042,oct,f3,23.10.2023,09:30:00
5234,0.354784669,oct,f3,23.10.2023,09:45:00
5235,0.354884871,oct,f3,23.10.2023,10:00:00
5236,0.354799306,oct,f3,23.10.2023,10:15:00
5237,0.354713736,oct,f3,23.10.2023,10:30:00
5238,0.354982707,oct,f3,23.10.2023,10:45:00
5239,0.354897176,oct,f3,23.10.2023,11:00:00
5240,0.35481164,oct,f3,23.10.2023,11:15:00
5241,0.353982352,oct,f3,23.10.2023,11:30:00
5242,0.353930961,oct,f3,23.10.2023,11:45:00
5243,0.3538967,oct,f3,23.10.2023,12:00:00
5244,0.353828174,oct,f3,23.10.2023,12:15:00
5245,0.353387477,oct,f3,23.10.2023,12:30:00
5246,0.352980895,oct,f3,23.10.2023,12:45:00
5247,0.352743229,oct,f3,23.10.2023,13:00:00
5248,0.352132933,oct,f3,23.10.2023,13:15:00
5249,0.351760257,oct,f3,23.10.2023,13:30:00
5250,0.351912245,oct,f3,23.10.2023,13:45:00
5251,0.351318684,oct,f3,23.10.2023,14:00:00
5252,0.35075925,oct,f3,23.10.2023,14:15:00
5253,0.350572719,oct,f3,23.10.2023,14:30:00
5254,0.350386162,oct,f3,23.10.2023,14:45:00
5255,0.350199578,oct,f3,23.10.2023,15:00:00
5256,0.350199578,oct,f3,23.10.2023,15:15:00
5257,0.350030202,oct,f3,23.10.2023,15:30:00
5258,0.34986081,oct,f3,23.10.2023,15:45:00
5259,0.349691402,oct,f3,23.10.2023,16:00:00
5260,0.349708647,oct,f3,23.10.2023,16:15:00
5261,0.349708647,oct,f3,23.10.2023,16:30:00
5262,0.349556477,oct,f3,23.10.2023,16:45:00
5263,0.349369792,oct,f3,23.10.2023,17:00:00
5264,0.349404301,oct,f3,23.10.2023,17:15:00
5265,0.349421556,oct,f3,23.10.2023,17:30:00
5266,0.349438809,oct,f3,23.10.2023,17:45:00
5267,0.349456063,oct,f3,23.10.2023,18:00:00
5268,0.349456063,oct,f3,23.10.2023,18:15:00
5269,0.349286637,oct,f3,23.10.2023,18:30:00
5270,0.349286637,oct,f3,23.10.2023,18:45:00
5271,0.349303895,oct,f3,23.10.2023,19:00:00
5272,0.349321153,oct,f3,23.10.2023,19:15:00
5273,0.349321153,oct,f3,23.10.2023,19:30:00
5274,0.349321153,oct,f3,23.10.2023,19:45:00
5275,0.349321153,oct,f3,23.10.2023,20:00:00
5276,0.349507823,oct,f3,23.10.2023,20:15:00
5277,0.349321153,oct,f3,23.10.2023,20:30:00
5278,0.349338411,oct,f3,23.10.2023,20:45:00
5279,0.349151721,oct,f3,23.10.2023,21:00:00
5280,0.348982272,oct,f3,23.10.2023,21:15:00
5281,0.34899954,oct,f3,23.10.2023,21:30:00
5282,0.349016808,oct,f3,23.10.2023,21:45:00
5283,0.348847353,oct,f3,23.10.2023,22:00:00
5284,0.348864626,oct,f3,23.10.2023,22:15:00
5285,0.348881898,oct,f3,23.10.2023,22:30:00
5286,0.349085877,oct,f3,23.10.2023,22:45:00
5287,0.349085877,oct,f3,23.10.2023,23:00:00
5288,0.34889917,oct,f3,23.10.2023,23:15:00
5289,0.34889917,oct,f3,23.10.2023,23:30:00
5290,0.349085877,oct,f3,23.10.2023,23:45:00
5291,0.349085877,oct,f3,24.10.2023,00:00:00
5292,0.34889917,oct,f3,24.10.2023,00:15:00
5293,0.348933714,oct,f3,24.10.2023,00:30:00
5294,0.348746991,oct,f3,24.10.2023,00:45:00
5295,0.348764268,oct,f3,24.10.2023,01:00:00
5296,0.348781544,oct,f3,24.10.2023,01:15:00
5297,0.348781544,oct,f3,24.10.2023,01:30:00
5298,0.349154943,oct,f3,24.10.2023,01:45:00
5299,0.349154943,oct,f3,24.10.2023,02:00:00
5300,0.349137677,oct,f3,24.10.2023,02:15:00
5301,0.349137677,oct,f3,24.10.2023,02:30:00
5302,0.349137677,oct,f3,24.10.2023,02:45:00
5303,0.34912041,oct,f3,24.10.2023,03:00:00
5304,0.348933714,oct,f3,24.10.2023,03:15:00
5305,0.348746991,oct,f3,24.10.2023,03:30:00
5306,0.348781544,oct,f3,24.10.2023,03:45:00
5307,0.348968257,oct,f3,24.10.2023,04:00:00
5308,0.348968257,oct,f3,24.10.2023,04:15:00
5309,0.348968257,oct,f3,24.10.2023,04:30:00
5310,0.348985528,oct,f3,24.10.2023,04:45:00
5311,0.348985528,oct,f3,24.10.2023,05:00:00
5312,0.349002799,oct,f3,24.10.2023,05:15:00
5313,0.349002799,oct,f3,24.10.2023,05:30:00
5314,0.348816097,oct,f3,24.10.2023,05:45:00
5315,0.349020069,oct,f3,24.10.2023,06:00:00
5316,0.348850648,oct,f3,24.10.2023,06:15:00
5317,0.34903734,oct,f3,24.10.2023,06:30:00
5318,0.34903734,oct,f3,24.10.2023,06:45:00
5319,0.34903734,oct,f3,24.10.2023,07:00:00
5320,0.349224004,oct,f3,24.10.2023,07:15:00
5321,0.349393383,oct,f3,24.10.2023,07:30:00
5322,0.349376123,oct,f3,24.10.2023,07:45:00
5323,0.349562745,oct,f3,24.10.2023,08:00:00
5324,0.349528235,oct,f3,24.10.2023,08:15:00
5325,0.349714841,oct,f3,24.10.2023,08:30:00
5326,0.34968034,oct,f3,24.10.2023,08:45:00
5327,0.349866931,oct,f3,24.10.2023,09:00:00
5328,0.34983244,oct,f3,24.10.2023,09:15:00
5329,0.350001773,oct,f3,24.10.2023,09:30:00
5330,0.349967291,oct,f3,24.10.2023,09:45:00
5331,0.34995005,oct,f3,24.10.2023,10:00:00
5332,0.350102146,oct,f3,24.10.2023,10:15:00
5333,0.350084909,oct,f3,24.10.2023,10:30:00
5334,0.350423546,oct,f3,24.10.2023,10:45:00
5335,0.350389092,oct,f3,24.10.2023,11:00:00
5336,0.350558396,oct,f3,24.10.2023,11:15:00
5337,0.350710467,oct,f3,24.10.2023,11:30:00
5338,0.350862531,oct,f3,24.10.2023,11:45:00
5339,0.350980172,oct,f3,24.10.2023,12:00:00
5340,0.350945755,oct,f3,24.10.2023,12:15:00
5341,0.350707607,oct,f3,24.10.2023,12:30:00
5342,0.35050384,oct,f3,24.10.2023,12:45:00
5343,0.35028281,oct,f3,24.10.2023,13:00:00
5344,0.35028281,oct,f3,24.10.2023,13:15:00
5345,0.350061732,oct,f3,24.10.2023,13:30:00
5346,0.349688401,oct,f3,24.10.2023,13:45:00
5347,0.3494672,oct,f3,24.10.2023,14:00:00
5348,0.349280457,oct,f3,24.10.2023,14:15:00
5349,0.349093688,oct,f3,24.10.2023,14:30:00
5350,0.348941419,oct,f3,24.10.2023,14:45:00
5351,0.348754608,oct,f3,24.10.2023,15:00:00
5352,0.348602316,oct,f3,24.10.2023,15:15:00
5353,0.348789144,oct,f3,24.10.2023,15:30:00
5354,0.348228582,oct,f3,24.10.2023,15:45:00
5355,0.347854741,oct,f3,24.10.2023,16:00:00
5356,0.34768508,oct,f3,24.10.2023,16:15:00
5357,0.34734571,oct,f3,24.10.2023,16:30:00
5358,0.347176001,oct,f3,24.10.2023,16:45:00
5359,0.347210629,oct,f3,24.10.2023,17:00:00
5360,0.347058233,oct,f3,24.10.2023,17:15:00
5361,0.34709287,oct,f3,24.10.2023,17:30:00
5362,0.346940476,oct,f3,24.10.2023,17:45:00
5363,0.346788077,oct,f3,24.10.2023,18:00:00
5364,0.346822732,oct,f3,24.10.2023,18:15:00
5365,0.346653003,oct,f3,24.10.2023,18:30:00
5366,0.346874714,oct,f3,24.10.2023,18:45:00
5367,0.346705,oct,f3,24.10.2023,19:00:00
5368,0.34653527,oct,f3,24.10.2023,19:15:00
5369,0.346365524,oct,f3,24.10.2023,19:30:00
5370,0.346213109,oct,f3,24.10.2023,19:45:00
5371,0.346247802,oct,f3,24.10.2023,20:00:00
5372,0.346078039,oct,f3,24.10.2023,20:15:00
5373,0.346112741,oct,f3,24.10.2023,20:30:00
5374,0.346147443,oct,f3,24.10.2023,20:45:00
5375,0.346164793,oct,f3,24.10.2023,21:00:00
5376,0.346182143,oct,f3,24.10.2023,21:15:00
5377,0.346386565,oct,f3,24.10.2023,21:30:00
5378,0.346199493,oct,f3,24.10.2023,21:45:00
5379,0.346234192,oct,f3,24.10.2023,22:00:00
5380,0.346234192,oct,f3,24.10.2023,22:15:00
5381,0.346234192,oct,f3,24.10.2023,22:30:00
5382,0.346251541,oct,f3,24.10.2023,22:45:00
5383,0.346251541,oct,f3,24.10.2023,23:00:00
5384,0.346251541,oct,f3,24.10.2023,23:15:00
5385,0.346251541,oct,f3,24.10.2023,23:30:00
5386,0.346421254,oct,f3,24.10.2023,23:45:00
5387,0.346608289,oct,f3,25.10.2023,00:00:00
5388,0.357967393,oct,f3,25.10.2023,00:15:00
5389,0.367572797,oct,f3,25.10.2023,00:30:00
5390,0.362023048,oct,f3,25.10.2023,00:45:00
5391,0.36017342,oct,f3,25.10.2023,01:00:00
5392,0.359045385,oct,f3,25.10.2023,01:15:00
5393,0.358118759,oct,f3,25.10.2023,01:30:00
5394,0.357562465,oct,f3,25.10.2023,01:45:00
5395,0.357005933,oct,f3,25.10.2023,02:00:00
5396,0.356432102,oct,f3,25.10.2023,02:15:00
5397,0.356246454,oct,f3,25.10.2023,02:30:00
5398,0.355875078,oct,f3,25.10.2023,02:45:00
5399,0.355486509,oct,f3,25.10.2023,03:00:00
5400,0.355114911,oct,f3,25.10.2023,03:15:00
5401,0.355114911,oct,f3,25.10.2023,03:30:00
5402,0.354743207,oct,f3,25.10.2023,03:45:00
5403,0.354557315,oct,f3,25.10.2023,04:00:00
5404,0.354557315,oct,f3,25.10.2023,04:15:00
5405,0.354540201,oct,f3,25.10.2023,04:30:00
5406,0.354354278,oct,f3,25.10.2023,04:45:00
5407,0.354540201,oct,f3,25.10.2023,05:00:00
5408,0.363433386,oct,f3,25.10.2023,05:15:00
5409,0.365446008,oct,f3,25.10.2023,05:30:00
5410,0.366919986,oct,f3,25.10.2023,05:45:00
5411,0.36765634,oct,f3,25.10.2023,06:00:00
5412,0.370413892,oct,f3,25.10.2023,06:15:00
5413,0.379380376,oct,f3,25.10.2023,06:30:00
5414,0.383946911,oct,f3,25.10.2023,06:45:00
5415,0.391176576,oct,f3,25.10.2023,07:00:00
5416,0.398559705,oct,f3,25.10.2023,07:15:00
5417,0.407859628,oct,f3,25.10.2023,07:30:00
5418,0.422731271,oct,f3,25.10.2023,07:45:00
5419,0.427281411,oct,f3,25.10.2023,08:00:00
5420,0.430766036,oct,f3,25.10.2023,08:15:00
5421,0.435473857,oct,f3,25.10.2023,08:30:00
5422,0.448248672,oct,f3,25.10.2023,08:45:00
5423,0.454753234,oct,f3,25.10.2023,09:00:00
5424,0.457642996,oct,f3,25.10.2023,09:15:00
5425,0.458637637,oct,f3,25.10.2023,09:30:00
5426,0.48672049,oct,f3,25.10.2023,09:45:00
5427,0.497922913,oct,f3,25.10.2023,10:00:00
5428,0.48517092,oct,f3,25.10.2023,10:15:00
5429,0.466182913,oct,f3,25.10.2023,10:30:00
5430,0.466479308,oct,f3,25.10.2023,10:45:00
5431,0.463074774,oct,f3,25.10.2023,11:00:00
5432,0.455393044,oct,f3,25.10.2023,11:15:00
5433,0.448517789,oct,f3,25.10.2023,11:30:00
5434,0.446091852,oct,f3,25.10.2023,11:45:00
5435,0.450050709,oct,f3,25.10.2023,12:00:00
5436,0.447972428,oct,f3,25.10.2023,12:15:00
5437,0.444854949,oct,f3,25.10.2023,12:30:00
5438,0.441916505,oct,f3,25.10.2023,12:45:00
5439,0.438102433,oct,f3,25.10.2023,13:00:00
5440,0.435305618,oct,f3,25.10.2023,13:15:00
5441,0.432501862,oct,f3,25.10.2023,13:30:00
5442,0.436856494,oct,f3,25.10.2023,13:45:00
5443,0.439287846,oct,f3,25.10.2023,14:00:00
5444,0.437377935,oct,f3,25.10.2023,14:15:00
5445,0.433882228,oct,f3,25.10.2023,14:30:00
5446,0.431089883,oct,f3,25.10.2023,14:45:00
5447,0.475106536,oct,f3,25.10.2023,15:00:00
5448,0.465322554,oct,f3,25.10.2023,15:15:00
5449,0.454066101,oct,f3,25.10.2023,15:30:00
5450,0.444105666,oct,f3,25.10.2023,15:45:00
5451,0.441338288,oct,f3,25.10.2023,16:00:00
5452,0.470900249,oct,f3,25.10.2023,16:15:00
5453,0.462112208,oct,f3,25.10.2023,16:30:00
5454,0.455477987,oct,f3,25.10.2023,16:45:00
5455,0.452224414,oct,f3,25.10.2023,17:00:00
5456,0.50363536,oct,f3,25.10.2023,17:15:00
5457,0.474657973,oct,f3,25.10.2023,17:30:00
5458,0.497422432,oct,f3,25.10.2023,17:45:00
5459,0.494789497,oct,f3,25.10.2023,18:00:00
5460,0.468762366,oct,f3,25.10.2023,18:15:00
5461,0.458935197,oct,f3,25.10.2023,18:30:00
5462,0.450036224,oct,f3,25.10.2023,18:45:00
5463,0.447800273,oct,f3,25.10.2023,19:00:00
5464,0.4543379,oct,f3,25.10.2023,19:15:00
5465,0.453310486,oct,f3,25.10.2023,19:30:00
5466,0.447814818,oct,f3,25.10.2023,19:45:00
5467,0.441772833,oct,f3,25.10.2023,20:00:00
5468,0.437437237,oct,f3,25.10.2023,20:15:00
5469,0.440040583,oct,f3,25.10.2023,20:30:00
5470,0.44090704,oct,f3,25.10.2023,20:45:00
5471,0.436915851,oct,f3,25.10.2023,21:00:00
5472,0.432910633,oct,f3,25.10.2023,21:15:00
5473,0.430305994,oct,f3,25.10.2023,21:30:00
5474,0.428571354,oct,f3,25.10.2023,21:45:00
5475,0.427169718,oct,f3,25.10.2023,22:00:00
5476,0.426643667,oct,f3,25.10.2023,22:15:00
5477,0.426994394,oct,f3,25.10.2023,22:30:00
5478,0.430685634,oct,f3,25.10.2023,22:45:00
5479,0.43975287,oct,f3,25.10.2023,23:00:00
5480,0.449764994,oct,f3,25.10.2023,23:15:00
5481,0.452168348,oct,f3,25.10.2023,23:30:00
5482,0.454580869,oct,f3,25.10.2023,23:45:00
5483,0.460737722,oct,f3,26.10.2023,00:00:00
5484,0.456817319,oct,f3,26.10.2023,00:15:00
5485,0.45801197,oct,f3,26.10.2023,00:30:00
5486,0.461077964,oct,f3,26.10.2023,00:45:00
5487,0.452211635,oct,f3,26.10.2023,01:00:00
5488,0.446036174,oct,f3,26.10.2023,01:15:00
5489,0.440158614,oct,f3,26.10.2023,01:30:00
5490,0.435991295,oct,f3,26.10.2023,01:45:00
5491,0.432681338,oct,f3,26.10.2023,02:00:00
5492,0.4295518,oct,f3,26.10.2023,02:15:00
5493,0.427275436,oct,f3,26.10.2023,02:30:00
5494,0.425185359,oct,f3,26.10.2023,02:45:00
5495,0.423428128,oct,f3,26.10.2023,03:00:00
5496,0.421844354,oct,f3,26.10.2023,03:15:00
5497,0.420258433,oct,f3,26.10.2023,03:30:00
5498,0.418862254,oct,f3,26.10.2023,03:45:00
5499,0.417287695,oct,f3,26.10.2023,04:00:00
5500,0.41588807,oct,f3,26.10.2023,04:15:00
5501,0.414664001,oct,f3,26.10.2023,04:30:00
5502,0.412003596,oct,f3,26.10.2023,04:45:00
5503,0.410760033,oct,f3,26.10.2023,05:00:00
5504,0.409515172,oct,f3,26.10.2023,05:15:00
5505,0.408284634,oct,f3,26.10.2023,05:30:00
5506,0.408122136,oct,f3,26.10.2023,05:45:00
5507,0.40794399,oct,f3,26.10.2023,06:00:00
5508,0.408122136,oct,f3,26.10.2023,06:15:00
5509,0.40758762,oct,f3,26.10.2023,06:30:00
5510,0.406874561,oct,f3,26.10.2023,06:45:00
5511,0.406517872,oct,f3,26.10.2023,07:00:00
5512,0.406161078,oct,f3,26.10.2023,07:15:00
5513,0.405625687,oct,f3,26.10.2023,07:30:00
5514,0.405090058,oct,f3,26.10.2023,07:45:00
5515,0.404554191,oct,f3,26.10.2023,08:00:00
5516,0.404018085,oct,f3,26.10.2023,08:15:00
5517,0.403481741,oct,f3,26.10.2023,08:30:00
5518,0.40309252,oct,f3,26.10.2023,08:45:00
5519,0.402360989,oct,f3,26.10.2023,09:00:00
5520,0.401987153,oct,f3,26.10.2023,09:15:00
5521,0.401597388,oct,f3,26.10.2023,09:30:00
5522,0.401207477,oct,f3,26.10.2023,09:45:00
5523,0.400653993,oct,f3,26.10.2023,10:00:00
5524,0.400458883,oct,f3,26.10.2023,10:15:00
5525,0.399889184,oct,f3,26.10.2023,10:30:00
5526,0.399530363,oct,f3,26.10.2023,10:45:00
5527,0.398960186,oct,f3,26.10.2023,11:00:00
5528,0.398960186,oct,f3,26.10.2023,11:15:00
5529,0.399303321,oct,f3,26.10.2023,11:30:00
5530,0.412674113,oct,f3,26.10.2023,11:45:00
5531,0.496626869,oct,f3,26.10.2023,12:00:00
5532,0.51082247,oct,f3,26.10.2023,12:15:00
5533,0.502190415,oct,f3,26.10.2023,12:30:00
5534,0.509836094,oct,f3,26.10.2023,12:45:00
5535,0.509836094,oct,f3,26.10.2023,13:00:00
5536,0.509511383,oct,f3,26.10.2023,13:15:00
5537,0.507886234,oct,f3,26.10.2023,13:30:00
5538,0.487347942,oct,f3,26.10.2023,13:45:00
5539,0.481022115,oct,f3,26.10.2023,14:00:00
5540,0.47884922,oct,f3,26.10.2023,14:15:00
5541,0.467903476,oct,f3,26.10.2023,14:30:00
5542,0.461120356,oct,f3,26.10.2023,14:45:00
5543,0.455321329,oct,f3,26.10.2023,15:00:00
5544,0.45328169,oct,f3,26.10.2023,15:15:00
5545,0.450866086,oct,f3,26.10.2023,15:30:00
5546,0.447254528,oct,f3,26.10.2023,15:45:00
5547,0.444653053,oct,f3,26.10.2023,16:00:00
5548,0.442752188,oct,f3,26.10.2023,16:15:00
5549,0.439808174,oct,f3,26.10.2023,16:30:00
5550,0.437204148,oct,f3,26.10.2023,16:45:00
5551,0.434942498,oct,f3,26.10.2023,17:00:00
5552,0.43372283,oct,f3,26.10.2023,17:15:00
5553,0.432327332,oct,f3,26.10.2023,17:30:00
5554,0.430580572,oct,f3,26.10.2023,17:45:00
5555,0.428831159,oct,f3,26.10.2023,18:00:00
5556,0.42725442,oct,f3,26.10.2023,18:15:00
5557,0.425675533,oct,f3,26.10.2023,18:30:00
5558,0.424446024,oct,f3,26.10.2023,18:45:00
5559,0.42303928,oct,f3,26.10.2023,19:00:00
5560,0.421102235,oct,f3,26.10.2023,19:15:00
5561,0.420044313,oct,f3,26.10.2023,19:30:00
5562,0.419161981,oct,f3,26.10.2023,19:45:00
5563,0.418278986,oct,f3,26.10.2023,20:00:00
5564,0.416864816,oct,f3,26.10.2023,20:15:00
5565,0.415803074,oct,f3,26.10.2023,20:30:00
5566,0.414385934,oct,f3,26.10.2023,20:45:00
5567,0.413321964,oct,f3,26.10.2023,21:00:00
5568,0.412434594,oct,f3,26.10.2023,21:15:00
5569,0.41172422,oct,f3,26.10.2023,21:30:00
5570,0.411191161,oct,f3,26.10.2023,21:45:00
5571,0.409768504,oct,f3,26.10.2023,22:00:00
5572,0.408878482,oct,f3,26.10.2023,22:15:00
5573,0.407987797,oct,f3,26.10.2023,22:30:00
5574,0.407274771,oct,f3,26.10.2023,22:45:00
5575,0.406561321,oct,f3,26.10.2023,23:00:00
5576,0.405506044,oct,f3,26.10.2023,23:15:00
5577,0.404970215,oct,f3,26.10.2023,23:30:00
5578,0.40409237,oct,f3,26.10.2023,23:45:00
5579,0.403555919,oct,f3,27.10.2023,00:00:00
5580,0.40301923,oct,f3,27.10.2023,00:15:00
5581,0.40409237,oct,f3,27.10.2023,00:30:00
5582,0.405878814,oct,f3,27.10.2023,00:45:00
5583,0.409799657,oct,f3,27.10.2023,01:00:00
5584,0.414948431,oct,f3,27.10.2023,01:15:00
5585,0.420090199,oct,f3,27.10.2023,01:30:00
5586,0.423260843,oct,f3,27.10.2023,01:45:00
5587,0.424842943,oct,f3,27.10.2023,02:00:00
5588,0.425911621,oct,f3,27.10.2023,02:15:00
5589,0.425736102,oct,f3,27.10.2023,02:30:00
5590,0.424858109,oct,f3,27.10.2023,02:45:00
5591,0.423276052,oct,f3,27.10.2023,03:00:00
5592,0.421515691,oct,f3,27.10.2023,03:15:00
5593,0.419576232,oct,f3,27.10.2023,03:30:00
5594,0.417810303,oct,f3,27.10.2023,03:45:00
5595,0.416041722,oct,f3,27.10.2023,04:00:00
5596,0.414463181,oct,f3,27.10.2023,04:15:00
5597,0.41322196,oct,f3,27.10.2023,04:30:00
5598,0.41197944,oct,f3,27.10.2023,04:45:00
5599,0.410928935,oct,f3,27.10.2023,05:00:00
5600,0.409684036,oct,f3,27.10.2023,05:15:00
5601,0.408794027,oct,f3,27.10.2023,05:30:00
5602,0.407012021,oct,f3,27.10.2023,05:45:00
5603,0.406120024,oct,f3,27.10.2023,06:00:00
5604,0.405405949,oct,f3,27.10.2023,06:15:00
5605,0.404691449,oct,f3,27.10.2023,06:30:00
5606,0.404155297,oct,f3,27.10.2023,06:45:00
5607,0.403618905,oct,f3,27.10.2023,07:00:00
5608,0.403082275,oct,f3,27.10.2023,07:15:00
5609,0.402561182,oct,f3,27.10.2023,07:30:00
5610,0.4020083,oct,f3,27.10.2023,07:45:00
5611,0.401650096,oct,f3,27.10.2023,08:00:00
5612,0.401470954,oct,f3,27.10.2023,08:15:00
5613,0.401112591,oct,f3,27.10.2023,08:30:00
5614,0.400574847,oct,f3,27.10.2023,08:45:00
5615,0.40020038,oct,f3,27.10.2023,09:00:00
5616,0.399646369,oct,f3,27.10.2023,09:15:00
5617,0.400363877,oct,f3,27.10.2023,09:30:00
5618,0.40767824,oct,f3,27.10.2023,09:45:00
5619,0.413707665,oct,f3,27.10.2023,10:00:00
5620,0.421837481,oct,f3,27.10.2023,10:15:00
5621,0.446235094,oct,f3,27.10.2023,10:30:00
5622,0.448617216,oct,f3,27.10.2023,10:45:00
5623,0.447053128,oct,f3,27.10.2023,11:00:00
5624,0.469044228,oct,f3,27.10.2023,11:15:00
5625,0.493225464,oct,f3,27.10.2023,11:30:00
5626,0.496165286,oct,f3,27.10.2023,11:45:00
5627,0.496658866,oct,f3,27.10.2023,12:00:00
5628,0.496632372,oct,f3,27.10.2023,12:15:00
5629,0.495453698,oct,f3,27.10.2023,12:30:00
5630,0.484526336,oct,f3,27.10.2023,12:45:00
5631,0.472277542,oct,f3,27.10.2023,13:00:00
5632,0.45838039,oct,f3,27.10.2023,13:15:00
5633,0.452394328,oct,f3,27.10.2023,13:30:00
5634,0.448585977,oct,f3,27.10.2023,13:45:00
5635,0.444793617,oct,f3,27.10.2023,14:00:00
5636,0.44098841,oct,f3,27.10.2023,14:15:00
5637,0.436996504,oct,f3,27.10.2023,14:30:00
5638,0.434181427,oct,f3,27.10.2023,14:45:00
5639,0.43173862,oct,f3,27.10.2023,15:00:00
5640,0.429990572,oct,f3,27.10.2023,15:15:00
5641,0.42804958,oct,f3,27.10.2023,15:30:00
5642,0.425418081,oct,f3,27.10.2023,15:45:00
5643,0.423851503,oct,f3,27.10.2023,16:00:00
5644,0.424554757,oct,f3,27.10.2023,16:15:00
5645,0.433309593,oct,f3,27.10.2023,16:30:00
5646,0.438545435,oct,f3,27.10.2023,16:45:00
5647,0.440468523,oct,f3,27.10.2023,17:00:00
5648,0.438386585,oct,f3,27.10.2023,17:15:00
5649,0.435619594,oct,f3,27.10.2023,17:30:00
5650,0.432496918,oct,f3,27.10.2023,17:45:00
5651,0.4297158,oct,f3,27.10.2023,18:00:00
5652,0.42692804,oct,f3,27.10.2023,18:15:00
5653,0.424485199,oct,f3,27.10.2023,18:30:00
5654,0.422389478,oct,f3,27.10.2023,18:45:00
5655,0.42064276,oct,f3,27.10.2023,19:00:00
5656,0.419246607,oct,f3,27.10.2023,19:15:00
5657,0.416434046,oct,f3,27.10.2023,19:30:00
5658,0.414871253,oct,f3,27.10.2023,19:45:00
5659,0.41346841,oct,f3,27.10.2023,20:00:00
5660,0.412612121,oct,f3,27.10.2023,20:15:00
5661,0.41172422,oct,f3,27.10.2023,20:30:00
5662,0.410657864,oct,f3,27.10.2023,20:45:00
5663,0.409768504,oct,f3,27.10.2023,21:00:00
